Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	cellular response to organonitrogen compound (GO:0071417)	1/103	2.277773e-01	3.141987e-01	0	0	3.971188e+00	5.874923e+00	ZFP36L1
GO_Biological_Process_2021	cellular metal ion homeostasis (GO:0006875)	1/104	2.297179e-01	3.149147e-01	0	0	3.932435e+00	5.784232e+00	STIM2
GO_Biological_Process_2021	mRNA transport (GO:0051028)	1/104	2.297179e-01	3.149147e-01	0	0	3.932435e+00	5.784232e+00	ZFP36L1
GO_Biological_Process_2021	activation of GTPase activity (GO:0090630)	1/105	2.316537e-01	3.149147e-01	0	0	3.894427e+00	5.695646e+00	SYDE2
GO_Biological_Process_2021	regulation of JNK cascade (GO:0046328)	1/105	2.316537e-01	3.149147e-01	0	0	3.894427e+00	5.695646e+00	GADD45B
GO_Biological_Process_2021	nucleotide-excision repair (GO:0006289)	1/105	2.316537e-01	3.149147e-01	0	0	3.894427e+00	5.695646e+00	RNF111
GO_Biological_Process_2021	protein processing (GO:0016485)	1/106	2.335847e-01	3.166220e-01	0	0	3.857143e+00	5.609098e+00	HP
GO_Biological_Process_2021	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101)	1/108	2.374324e-01	3.209101e-01	0	0	3.784665e+00	5.441865e+00	LEMD3
GO_Biological_Process_2021	response to tumor necrosis factor (GO:0034612)	1/110	2.412612e-01	3.251480e-01	0	0	3.714847e+00	5.282049e+00	ZFP36L1
GO_Biological_Process_2021	regulation of cytoskeleton organization (GO:0051493)	1/112	2.450712e-01	3.287788e-01	0	0	3.647546e+00	5.129202e+00	CRK
GO_Biological_Process_2021	negative regulation of programmed cell death (GO:0043069)	2/381	2.465613e-01	3.287788e-01	0	0	2.151605e+00	3.012559e+00	TMBIM4;NAA35
GO_Biological_Process_2021	positive regulation of metabolic process (GO:0009893)	1/113	2.469691e-01	3.287788e-01	0	0	3.614796e+00	5.055263e+00	CXCR4
GO_Biological_Process_2021	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)	1/113	2.469691e-01	3.287788e-01	0	0	3.614796e+00	5.055263e+00	RPS4Y1
GO_Biological_Process_2021	activation of protein kinase activity (GO:0032147)	1/114	2.488624e-01	3.287788e-01	0	0	3.582626e+00	4.982914e+00	STRADA
GO_Biological_Process_2021	negative regulation of cell motility (GO:2000146)	1/114	2.488624e-01	3.287788e-01	0	0	3.582626e+00	4.982914e+00	CRK
GO_Biological_Process_2021	cellular response to transforming growth factor beta stimulus (GO:0071560)	1/114	2.488624e-01	3.287788e-01	0	0	3.582626e+00	4.982914e+00	ZFP36L1
GO_Biological_Process_2021	calcium ion transport (GO:0006816)	1/115	2.507510e-01	3.294180e-01	0	0	3.551020e+00	4.912108e+00	STIM2
GO_Biological_Process_2021	positive regulation of protein metabolic process (GO:0051247)	1/115	2.507510e-01	3.294180e-01	0	0	3.551020e+00	4.912108e+00	TIPARP
GO_Biological_Process_2021	adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189)	1/118	2.563890e-01	3.340178e-01	0	0	3.459445e+00	4.708511e+00	CRHR1
GO_Biological_Process_2021	regulation of cellular response to stress (GO:0080135)	1/118	2.563890e-01	3.340178e-01	0	0	3.459445e+00	4.708511e+00	NPAS2
GO_Biological_Process_2021	negative regulation of response to external stimulus (GO:0032102)	1/118	2.563890e-01	3.340178e-01	0	0	3.459445e+00	4.708511e+00	CRK
GO_Biological_Process_2021	cytoskeleton organization (GO:0007010)	1/120	2.601245e-01	3.379456e-01	0	0	3.400960e+00	4.579716e+00	RHOU
GO_Biological_Process_2021	regulation of mRNA catabolic process (GO:0061013)	1/122	2.638416e-01	3.404353e-01	0	0	3.344409e+00	4.456112e+00	ZFP36L1
GO_Biological_Process_2021	potassium ion transport (GO:0006813)	1/122	2.638416e-01	3.404353e-01	0	0	3.344409e+00	4.456112e+00	KCNH8
GO_Biological_Process_2021	phosphorylation (GO:0016310)	2/400	2.642185e-01	3.404353e-01	0	0	2.046901e+00	2.724383e+00	STRADA;CSNK1E
GO_Biological_Process_2021	defense response to symbiont (GO:0140546)	1/124	2.675404e-01	3.437711e-01	0	0	3.289696e+00	4.337414e+00	IFITM2
GO_Biological_Process_2021	negative regulation of growth (GO:0045926)	1/126	2.712210e-01	3.475482e-01	0	0	3.236735e+00	4.223360e+00	MT1F
GO_Biological_Process_2021	plasma membrane bounded cell projection organization (GO:0120036)	1/128	2.748835e-01	3.512816e-01	0	0	3.185441e+00	4.113704e+00	STMN4
GO_Biological_Process_2021	cellular response to insulin stimulus (GO:0032869)	1/129	2.767079e-01	3.513923e-01	0	0	3.160395e+00	4.060453e+00	ZFP36L1
GO_Biological_Process_2021	muscle contraction (GO:0006936)	1/129	2.767079e-01	3.513923e-01	0	0	3.160395e+00	4.060453e+00	ACTC1
GO_Biological_Process_2021	regulation of response to external stimulus (GO:0032101)	1/130	2.785279e-01	3.513923e-01	0	0	3.135738e+00	4.008217e+00	CXCR4
GO_Biological_Process_2021	positive regulation of canonical Wnt signaling pathway (GO:0090263)	1/130	2.785279e-01	3.513923e-01	0	0	3.135738e+00	4.008217e+00	CSNK1E
GO_Biological_Process_2021	cellular response to hypoxia (GO:0071456)	1/131	2.803434e-01	3.513923e-01	0	0	3.111460e+00	3.956968e+00	ZFP36L1
GO_Biological_Process_2021	cellular response to metal ion (GO:0071248)	1/131	2.803434e-01	3.513923e-01	0	0	3.111460e+00	3.956968e+00	MT1F
GO_Biological_Process_2021	regulation of apoptotic process (GO:0042981)	3/742	2.833047e-01	3.513923e-01	0	0	1.659315e+00	2.092782e+00	TMBIM4;GADD45B;NAA35
GO_Biological_Process_2021	regulation of gene expression (GO:0010468)	4/1079	2.833172e-01	3.513923e-01	0	0	1.526795e+00	1.925575e+00	ZNF562;ACTC1;TIPARP;ZFP36L1
GO_Biological_Process_2021	regulation of cell adhesion (GO:0030155)	1/133	2.839609e-01	3.513923e-01	0	0	3.064007e+00	3.857336e+00	CXCR4
GO_Biological_Process_2021	regulation of cell motility (GO:2000145)	1/133	2.839609e-01	3.513923e-01	0	0	3.064007e+00	3.857336e+00	CRK
GO_Biological_Process_2021	transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178)	1/133	2.839609e-01	3.513923e-01	0	0	3.064007e+00	3.857336e+00	RNF111
GO_Biological_Process_2021	defense response to virus (GO:0051607)	1/133	2.839609e-01	3.513923e-01	0	0	3.064007e+00	3.857336e+00	IFITM2
GO_Biological_Process_2021	negative regulation of inflammatory response to antigenic stimulus (GO:0002862)	1/136	2.893538e-01	3.561862e-01	0	0	2.995465e+00	3.714691e+00	CRHR1
GO_Biological_Process_2021	cellular calcium ion homeostasis (GO:0006874)	1/136	2.893538e-01	3.561862e-01	0	0	2.995465e+00	3.714691e+00	STIM2
GO_Biological_Process_2021	regulation of inflammatory response to antigenic stimulus (GO:0002861)	1/137	2.911426e-01	3.574499e-01	0	0	2.973289e+00	3.668867e+00	CRHR1
GO_Biological_Process_2021	potassium ion transmembrane transport (GO:0071805)	1/139	2.947069e-01	3.608813e-01	0	0	2.929902e+00	3.579678e+00	KCNH8
GO_Biological_Process_2021	receptor-mediated endocytosis (GO:0006898)	1/143	3.017830e-01	3.676265e-01	0	0	2.846795e+00	3.410595e+00	HP
GO_Biological_Process_2021	neuron development (GO:0048666)	1/143	3.017830e-01	3.676265e-01	0	0	2.846795e+00	3.410595e+00	STMN4
GO_Biological_Process_2021	regulation of mRNA stability (GO:0043488)	1/146	3.070443e-01	3.730668e-01	0	0	2.787474e+00	3.291347e+00	ZFP36L1
GO_Biological_Process_2021	nervous system development (GO:0007399)	2/447	3.078905e-01	3.731282e-01	0	0	1.826311e+00	2.151415e+00	CXCR4;NPAS2
GO_Biological_Process_2021	positive regulation of cytosolic calcium ion concentration (GO:0007204)	1/147	3.087894e-01	3.732532e-01	0	0	2.768242e+00	3.252949e+00	CXCR4
GO_Biological_Process_2021	positive regulation of intracellular protein transport (GO:0090316)	1/148	3.105302e-01	3.734325e-01	0	0	2.749271e+00	3.215201e+00	RHOU
GO_Biological_Process_2021	regulation of cytosolic calcium ion concentration (GO:0051480)	1/148	3.105302e-01	3.734325e-01	0	0	2.749271e+00	3.215201e+00	CXCR4
GO_Biological_Process_2021	brain development (GO:0007420)	1/150	3.139990e-01	3.766382e-01	0	0	2.712094e+00	3.141596e+00	CXCR4
GO_Biological_Process_2021	actin filament organization (GO:0007015)	1/152	3.174506e-01	3.798070e-01	0	0	2.675902e+00	3.070418e+00	ACTC1
GO_Biological_Process_2021	positive regulation of Wnt signaling pathway (GO:0030177)	1/153	3.191701e-01	3.808925e-01	0	0	2.658163e+00	3.035705e+00	CSNK1E
GO_Biological_Process_2021	positive regulation of protein kinase activity (GO:0045860)	1/154	3.208853e-01	3.819675e-01	0	0	2.640656e+00	3.001559e+00	STRADA
GO_Biological_Process_2021	regulation of cell differentiation (GO:0045595)	1/156	3.243030e-01	3.840861e-01	0	0	2.606320e+00	2.934917e+00	ZFP36L1
GO_Biological_Process_2021	peptidyl-serine phosphorylation (GO:0018105)	1/156	3.243030e-01	3.840861e-01	0	0	2.606320e+00	2.934917e+00	CSNK1E
GO_Biological_Process_2021	cellular response to growth factor stimulus (GO:0071363)	1/158	3.277038e-01	3.871362e-01	0	0	2.572858e+00	2.870397e+00	ZFP36L1
GO_Biological_Process_2021	peptide biosynthetic process (GO:0043043)	1/162	3.344552e-01	3.941193e-01	0	0	2.508429e+00	2.747363e+00	RPS4Y1
GO_Biological_Process_2021	adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188)	1/165	3.394751e-01	3.990322e-01	0	0	2.462170e+00	2.660017e+00	CRHR1
GO_Biological_Process_2021	negative regulation of apoptotic process (GO:0043066)	2/485	3.429022e-01	4.020529e-01	0	0	1.679348e+00	1.797423e+00	TMBIM4;NAA35
GO_Biological_Process_2021	peptidyl-serine modification (GO:0018209)	1/169	3.461107e-01	4.048028e-01	0	0	2.403061e+00	2.549640e+00	CSNK1E
GO_Biological_Process_2021	neuron projection development (GO:0031175)	1/171	3.494039e-01	4.076379e-01	0	0	2.374550e+00	2.496903e+00	STMN4
GO_Biological_Process_2021	protein phosphorylation (GO:0006468)	2/496	3.529488e-01	4.107518e-01	0	0	1.641026e+00	1.709017e+00	STRADA;CSNK1E
GO_Biological_Process_2021	negative regulation of immune response (GO:0050777)	1/178	3.608027e-01	4.188527e-01	0	0	2.279834e+00	2.324117e+00	CRHR1
GO_Biological_Process_2021	regulation of immune response (GO:0050776)	1/179	3.624151e-01	4.196856e-01	0	0	2.266911e+00	2.300836e+00	ITGA4
GO_Biological_Process_2021	positive regulation of nucleic acid-templated transcription (GO:1903508)	2/511	3.665685e-01	4.234499e-01	0	0	1.591437e+00	1.597119e+00	RNF111;NPAS2
GO_Biological_Process_2021	endoplasmic reticulum to Golgi vesicle-mediated transport (GO:0006888)	1/185	3.720057e-01	4.286749e-01	0	0	2.192325e+00	2.167872e+00	SCFD1
GO_Biological_Process_2021	regulation of GTPase activity (GO:0043087)	1/189	3.783208e-01	4.348835e-01	0	0	2.145245e+00	2.085206e+00	CRK
GO_Biological_Process_2021	negative regulation of macromolecule metabolic process (GO:0010605)	1/194	3.861272e-01	4.416919e-01	0	0	2.089140e+00	1.988002e+00	TIPARP
GO_Biological_Process_2021	cellular response to tumor necrosis factor (GO:0071356)	1/194	3.861272e-01	4.416919e-01	0	0	2.089140e+00	1.988002e+00	ZFP36L1
GO_Biological_Process_2021	protein localization to membrane (GO:0072657)	1/195	3.876769e-01	4.423856e-01	0	0	2.078266e+00	1.969330e+00	ITGA4
GO_Biological_Process_2021	regulation of signal transduction (GO:0009966)	1/198	3.923031e-01	4.465780e-01	0	0	2.046307e+00	1.914771e+00	CRK
GO_Biological_Process_2021	endomembrane system organization (GO:0010256)	1/199	3.938375e-01	4.472392e-01	0	0	2.035869e+00	1.897057e+00	LEMD3
GO_Biological_Process_2021	regulation of macromolecule metabolic process (GO:0060255)	1/200	3.953682e-01	4.478929e-01	0	0	2.025536e+00	1.879571e+00	ZFP36L1
GO_Biological_Process_2021	modification-dependent protein catabolic process (GO:0019941)	1/201	3.968950e-01	4.485392e-01	0	0	2.015306e+00	1.862311e+00	RNF111
GO_Biological_Process_2021	axon guidance (GO:0007411)	1/203	3.999374e-01	4.508909e-01	0	0	1.995151e+00	1.828450e+00	CXCR4
GO_Biological_Process_2021	negative regulation of inflammatory response (GO:0050728)	1/212	4.134429e-01	4.638869e-01	0	0	1.909179e+00	1.686255e+00	CRHR1
GO_Biological_Process_2021	phosphate-containing compound metabolic process (GO:0006796)	1/212	4.134429e-01	4.638869e-01	0	0	1.909179e+00	1.686255e+00	ISYNA1
GO_Biological_Process_2021	positive regulation of GTPase activity (GO:0043547)	1/214	4.164034e-01	4.649838e-01	0	0	1.891061e+00	1.656760e+00	SYDE2
GO_Biological_Process_2021	translation (GO:0006412)	1/214	4.164034e-01	4.649838e-01	0	0	1.891061e+00	1.656760e+00	RPS4Y1
GO_Biological_Process_2021	apoptotic process (GO:0006915)	1/231	4.409837e-01	4.912622e-01	0	0	1.749778e+00	1.432626e+00	CXCR4
GO_Biological_Process_2021	axonogenesis (GO:0007409)	1/240	4.535831e-01	5.041007e-01	0	0	1.683118e+00	1.330634e+00	CXCR4
GO_Biological_Process_2021	membrane organization (GO:0061024)	1/242	4.563449e-01	5.059711e-01	0	0	1.668981e+00	1.309326e+00	LEMD3
GO_Biological_Process_2021	positive regulation of cellular process (GO:0048522)	2/625	4.660145e-01	5.154736e-01	0	0	1.292603e+00	9.869523e-01	HP;ZFP36L1
GO_Biological_Process_2021	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)	1/251	4.686048e-01	5.171192e-01	0	0	1.608163e+00	1.218980e+00	PRPF38A
GO_Biological_Process_2021	regulation of canonical Wnt signaling pathway (GO:0060828)	1/253	4.712922e-01	5.188640e-01	0	0	1.595238e+00	1.200061e+00	CSNK1E
GO_Biological_Process_2021	cellular protein modification process (GO:0006464)	3/1025	4.760223e-01	5.228442e-01	0	0	1.182163e+00	8.775082e-01	STRADA;TIPARP;CSNK1E
GO_Biological_Process_2021	cellular component assembly (GO:0022607)	1/261	4.819093e-01	5.280735e-01	0	0	1.545526e+00	1.128233e+00	RHOU
GO_Biological_Process_2021	protein-containing complex assembly (GO:0065003)	1/267	4.897347e-01	5.353976e-01	0	0	1.510204e+00	1.078122e+00	SCFD1
GO_Biological_Process_2021	regulation of transcription, DNA-templated (GO:0006355)	6/2244	4.960895e-01	5.410837e-01	0	0	1.079210e+00	7.565252e-01	ZNF562;FOSB;CRK;RNF111;NPAS2;HES4
GO_Biological_Process_2021	inorganic cation transmembrane transport (GO:0098662)	1/274	4.987180e-01	5.414322e-01	0	0	1.470958e+00	1.023367e+00	KCNH8
GO_Biological_Process_2021	mRNA splicing, via spliceosome (GO:0000398)	1/274	4.987180e-01	5.414322e-01	0	0	1.470958e+00	1.023367e+00	PRPF38A
GO_Biological_Process_2021	DNA metabolic process (GO:0006259)	1/277	5.025203e-01	5.443003e-01	0	0	1.454747e+00	1.001039e+00	CSNK1E
GO_Biological_Process_2021	positive regulation of programmed cell death (GO:0043068)	1/286	5.137586e-01	5.551908e-01	0	0	1.408163e+00	9.378391e-01	GADD45B
GO_Biological_Process_2021	regulation of cell cycle (GO:0051726)	1/296	5.259539e-01	5.670630e-01	0	0	1.359737e+00	8.736877e-01	GADD45B
GO_Biological_Process_2021	DNA repair (GO:0006281)	1/298	5.283568e-01	5.683471e-01	0	0	1.350443e+00	8.615605e-01	CSNK1E
GO_Biological_Process_2021	mRNA processing (GO:0006397)	1/300	5.307477e-01	5.696125e-01	0	0	1.341274e+00	8.496547e-01	PRPF38A
GO_Biological_Process_2021	innate immune response (GO:0045087)	1/302	5.331267e-01	5.708251e-01	0	0	1.332226e+00	8.379650e-01	IFITM2
GO_Biological_Process_2021	MAPK cascade (GO:0000165)	1/303	5.343118e-01	5.708251e-01	0	0	1.327747e+00	8.321996e-01	ZFP36L1
GO_Biological_Process_2021	positive regulation of apoptotic process (GO:0043065)	1/310	5.425252e-01	5.782825e-01	0	0	1.297206e+00	7.932686e-01	GADD45B
GO_Biological_Process_2021	cellular macromolecule biosynthetic process (GO:0034645)	1/314	5.471546e-01	5.818946e-01	0	0	1.280368e+00	7.720923e-01	RPS4Y1
GO_Biological_Process_2021	negative regulation of gene expression (GO:0010629)	1/322	5.562762e-01	5.901181e-01	0	0	1.247950e+00	7.319105e-01	TIPARP
GO_Biological_Process_2021	cellular response to oxygen-containing compound (GO:1901701)	1/323	5.574036e-01	5.901181e-01	0	0	1.244011e+00	7.270815e-01	ZFP36L1
GO_Biological_Process_2021	cellular protein localization (GO:0034613)	1/329	5.641097e-01	5.958726e-01	0	0	1.220881e+00	6.989625e-01	SCFD1
GO_Biological_Process_2021	positive regulation of multicellular organismal process (GO:0051240)	1/345	5.815094e-01	6.128717e-01	0	0	1.163147e+00	6.305746e-01	CXCR4
GO_Biological_Process_2021	cellular response to DNA damage stimulus (GO:0006974)	1/350	5.868058e-01	6.170671e-01	0	0	1.146190e+00	6.109897e-01	CSNK1E
GO_Biological_Process_2021	ubiquitin-dependent protein catabolic process (GO:0006511)	1/354	5.909957e-01	6.200827e-01	0	0	1.132971e+00	5.958823e-01	RNF111
GO_Biological_Process_2021	gene expression (GO:0010467)	1/356	5.930749e-01	6.208753e-01	0	0	1.126473e+00	5.885085e-01	RPS4Y1
GO_Biological_Process_2021	protein transport (GO:0015031)	1/369	6.063399e-01	6.333483e-01	0	0	1.085958e+00	5.433208e-01	SCFD1
GO_Biological_Process_2021	positive regulation of macromolecule metabolic process (GO:0010604)	1/384	6.211195e-01	6.473446e-01	0	0	1.042628e+00	4.965325e-01	ACTC1
GO_Biological_Process_2021	transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)	1/404	6.399826e-01	6.655252e-01	0	0	9.898719e-01	4.417939e-01	CRK
GO_Biological_Process_2021	protein modification by small protein conjugation (GO:0032446)	1/409	6.445527e-01	6.687947e-01	0	0	9.774910e-01	4.293128e-01	RNF111
GO_Biological_Process_2021	cellular protein metabolic process (GO:0044267)	1/417	6.517468e-01	6.747666e-01	0	0	9.583006e-01	4.102477e-01	RPS4Y1
GO_Biological_Process_2021	organelle organization (GO:0006996)	1/420	6.544076e-01	6.760290e-01	0	0	9.512932e-01	4.033719e-01	RHOU
GO_Biological_Process_2021	organelle assembly (GO:0070925)	1/425	6.587982e-01	6.776909e-01	0	0	9.398344e-01	3.922287e-01	HAUS2
GO_Biological_Process_2021	regulation of transcription by RNA polymerase II (GO:0006357)	5/2206	6.589063e-01	6.776909e-01	0	0	8.960069e-01	3.737907e-01	FOSB;CRK;RNF111;NPAS2;HES4
GO_Biological_Process_2021	regulation of nucleic acid-templated transcription (GO:1903506)	1/430	6.631340e-01	6.805467e-01	0	0	9.286428e-01	3.814662e-01	ZNF562
GO_Biological_Process_2021	positive regulation of transcription by RNA polymerase II (GO:0045944)	2/908	6.694431e-01	6.855214e-01	0	0	8.758278e-01	3.514777e-01	RNF111;NPAS2
GO_Biological_Process_2021	regulation of cellular macromolecule biosynthetic process (GO:2000112)	1/468	6.943680e-01	7.094958e-01	0	0	8.514181e-01	3.105575e-01	ZNF562
GO_Biological_Process_2021	neutrophil degranulation (GO:0043312)	1/481	7.043872e-01	7.173813e-01	0	0	8.278061e-01	2.900856e-01	HP
GO_Biological_Process_2021	positive regulation of gene expression (GO:0010628)	1/482	7.051445e-01	7.173813e-01	0	0	8.260427e-01	2.885801e-01	ACTC1
GO_Biological_Process_2021	neutrophil activation involved in immune response (GO:0002283)	1/485	7.074048e-01	7.181231e-01	0	0	8.207961e-01	2.841204e-01	HP
GO_Biological_Process_2021	neutrophil mediated immunity (GO:0002446)	1/488	7.096482e-01	7.188445e-01	0	0	8.156141e-01	2.797442e-01	HP
GO_Biological_Process_2021	protein ubiquitination (GO:0016567)	1/525	7.359678e-01	7.438985e-01	0	0	7.565820e-01	2.319445e-01	RNF111
GO_Biological_Process_2021	negative regulation of cellular process (GO:0048523)	1/566	7.624057e-01	7.689640e-01	0	0	7.001987e-01	1.899474e-01	NPAS2
GO_Biological_Process_2021	positive regulation of transcription, DNA-templated (GO:0045893)	2/1183	8.038595e-01	8.090346e-01	0	0	6.621860e-01	1.445756e-01	RNF111;NPAS2
GO_Biological_Process_2021	negative regulation of transcription by RNA polymerase II (GO:0000122)	1/684	8.248463e-01	8.283788e-01	0	0	5.757014e-01	1.108561e-01	FOSB
GO_Biological_Process_2021	regulation of cell population proliferation (GO:0042127)	1/764	8.577068e-01	8.595395e-01	0	0	5.131998e-01	7.877256e-02	ZFP36L1
GO_Biological_Process_2021	negative regulation of transcription, DNA-templated (GO:0045892)	1/948	9.120552e-01	9.120552e-01	0	0	4.095209e-01	3.769836e-02	FOSB
