Source_Node,Target_Node,Weight,Direction_Confidence
MOGS,ZNF513,0.0099109848961234,0.8378435479392671
NR4A1,SRF,0.0099103860557079,0.3073041957456966
GUK1,GADD45G,0.0099103031679987,0.9919230803842732
NFATC4,HSD17B14,0.0099100964143872,0.7849297257916683
FAM234A,MGAT3,0.009910037741065,0.9874762030044842
GPR108,LZTS1,0.0099098086357116,0.958854596027638
ACTN4,ADRA2C,0.0099095366895198,0.9690780301544348
RASSF8,FRMPD4,0.0099091529846191,0.4740425976067786
WHSC1L1,NUFIP2,0.0099090309813618,0.0384831803091123
KLF10,TYRP1,0.0099088000133633,0.5589103231942404
COL2A1,RAX,0.0099087413400411,0.2108736130058877
FAM193B,LEPROTL1,0.0099081750959157,0.9757352606559389
PALM,NDUFB7,0.0099079925566911,0.7722926047898547
UNC5A,PRX,0.0099079236388206,0.9412256093252882
FAAP100,ZZZ3,0.0099076405167579,0.9961876269423436
FLNA,NFATC4,0.0099075436592102,0.9826357942239392
PPEF2,SLC39A14,0.0099074393510818,0.4597267466099325
SLC38A10,PANX2,0.0099070472642779,0.9963985065696648
CSNK1G2,DBP,0.0099067138507962,0.9951231235122362
CHPF,SLC16A3,0.0099066719412803,0.6216612322499682
FAM69B,ERP44,0.009906405583024,0.9929292177547347
OSBPL5,KCNH6,0.0099055850878357,0.9913695775082156
PC,ARMC10,0.0099055068567395,0.9860147413902116
LONP1,TNKS1BP1,0.0099048726260662,0.9445790885537588
CAMSAP3,COL6A2,0.0099045159295201,0.998061847710661
CGNL1,ANGPT2,0.0099044954404234,0.2575749262251264
SSNA1,G6PC3,0.0099043697118759,0.9992433795906716
HAGH,DEDD2,0.0099036442115902,0.7398855474726408
TSC22D4,GNB2,0.0099035976454615,0.751355025771692
VSTM2L,C19orf24,0.0099015431478619,0.9919539174508604
PCNX3,EPHB6,0.0099014602601528,0.998275800489463
AHCTF1,EIF5,0.0099014500156044,0.8798220588072183
HSF1,PFKL,0.0099014276638627,0.703762563199331
SMARCAD1,RIC1,0.0099011221900582,0.9736983064053922
AFTPH,ELP2,0.0099003445357084,0.9568129881715004
AP1B1,SET,0.0099001051858067,0.9994701034749244
PKN2,ADAM10,0.0098998732864856,0.7854487792717958
C1QL2,CAMKV,0.0098998565226793,0.1693560529841566
CD151,SENP6,0.0098997894674539,0.974708787123904
AC090094.1,MZT1,0.009899660013616,0.1001999308857136
JUP,UBXN4,0.0098996181041002,0.9743976967759173
SPOCK2,SV2A,0.0098995892331004,0.1617311467832912
FLII,RNF219,0.0098995119333267,0.9852348667065884
SNCB,BMI1,0.0098989009857177,0.9711395365709576
SPOPL,FBXO28,0.0098987044766545,0.5890786410196152
RPS9,RPL8,0.0098984111100435,0.5447195476414289
ARL2,PPP4R3A,0.0098980534821748,0.9841440549746294
ACTR2,RNF38,0.0098977405577898,0.9922084347687768
PRPF4B,TMEM181,0.0098975915461778,0.9551756530432588
TIPARP,DKK1,0.0098975617438554,0.4747074548743427
SEMA4C,CBARP,0.0098957763984799,0.5674670790068597
BAG3,KLHL21,0.0098952827975153,0.5173426086905101
BRAT1,RBM27,0.0098952809348702,0.9995713400839497
ZNF358,RASL10B,0.0098948394879698,0.991509260608202
FAM208B,KIAA2026,0.0098933028057217,0.1158708697933884
AMPD2,ABCE1,0.0098928334191441,0.9566771745168694
VPS28,OGDHL,0.0098925922065973,0.9554079732469604
COPE,RALGAPB,0.0098917270079255,0.9838421087944234
MEX3C,YY1,0.0098915891721844,0.5442494778734112
ADAMTS1,PDPN,0.009891552850604,0.3677003274843012
POLD1,ATP5D,0.0098911197856068,0.9514180202230792
PLXNB2,TNS2,0.0098901269957423,0.9566458743870436
MVP,BIN3,0.0098900124430656,0.845451935231694
PACS2,CPSF1,0.0098899528384208,0.9985068367195704
SLC39A14,RNF24,0.0098897879943251,0.2629269389426633
TGIF1,KCNE4,0.0098897255957126,0.2648902873423669
C9orf142,CAMSAP2,0.0098888967186212,0.9942088235136356
CORO7,DAB2IP,0.009888170287013,0.9926902154735328
SCYL1,C19orf70,0.0098880510777235,0.9573672194947468
CHI3L1,NEK5,0.009888001717627,0.3903736256252069
ICAM1,FAM46B,0.0098872082307934,0.0367093404910312
TUBGCP6,HCN2,0.0098863840103149,0.934806439335118
DVL1,POLM,0.00988604221493,0.9935085529549806
NUDT21,PTP4A1,0.0098854601383209,0.9440744812898384
CUL5,STT3B,0.0098851909860968,0.5721320464547117
SEC63,SPAG9,0.00988504383713,0.5896706904195899
PDPN,CASQ1,0.0098848035559058,0.9267461757755536
NCKIPSD,PTP4A3,0.0098844859749078,0.0587591450916585
NAA15,ATF6,0.0098827136680483,0.9778595494689142
CLTB,OTUB1,0.0098823048174381,0.6046255244226166
FAM160B2,MSI1,0.0098822228610515,0.9936906164298424
UBA3,C10orf88,0.0098818754777312,0.9872440450304252
ICAM1,VEGFA,0.0098817907273769,0.9033291630118656
ERGIC2,RBM48,0.0098812524229288,0.8579723696783836
RARA,EPHA2,0.0098806293681263,0.8404267664538314
BCAP31,WDR83OS,0.0098805874586105,0.6582010888679749
MLST8,EPHB6,0.0098803434520959,0.9991098977361744
EPS8L2,MMP14,0.0098802326247096,0.5617385917888517
TAF6,GIGYF1,0.0098799811676144,0.9982093363536112
CCSER2,WHSC1L1,0.0098798880353569,0.5743715097850345
ARFGAP1,ATP5D,0.0098796589300036,0.6143619153730434
PPP1R15A,ADGRG1,0.009879371151328,0.6780364174969958
IFITM2,HLA-E,0.0098786912858486,0.5559938530173681
NACAD,SLC15A3,0.0098784789443016,0.9970978304565672
PLD3,IFT88,0.0098781744018197,0.997767098012888
COL23A1,PDGFRB,0.0098775802180171,0.9878348815669564
LATS1,LMBR1,0.0098775373771786,0.9404414306994237
RAB3IL1,ATP2B1,0.0098758628591895,0.9836447792347338
MIB2,ABCB8,0.0098756430670619,0.9765967865125182
SLC1A7,EML3,0.0098756263032555,0.990351539294827
BCL9L,POLR2K,0.009875007905066,0.9888170662587386
DBNDD1,GRIN1,0.0098748169839382,0.8173487234404713
TOM1L2,PPP3CB,0.0098746139556169,0.9982128549998942
CD320,SLC30A4,0.0098745254799723,0.9880910186350356
NCBP1,NEK4,0.0098742181435227,0.904134238332402
FLII,CTC-435M10.3,0.0098741790279746,0.9986716786394466
SPSB1,IL6R,0.0098740421235561,0.0521835158081244
SYT7,CHRNA2,0.0098738027736544,0.3281032220602258
IDE,STIM2,0.0098734078928828,0.4881581293392045
TRAF7,IRF3,0.0098729319870471,0.9866723954185898
ABHD14A,PRRT2,0.0098727596923708,0.9984584121184304
SPPL2B,REEP2,0.0098721804097294,0.9778238256011468
KCNH2,KMT5B,0.00987193826586,0.91275635200298
API5,FRS2,0.0098715182393789,0.1037449519921345
SPTBN4,WDR6,0.0098713235929608,0.9918918941171032
CCND1,LCTL,0.0098710572347044,0.6030933944982472
CFB,LTBP2,0.0098707396537065,0.3675614247492471
RHOT2,CKB,0.0098700523376464,0.6568195688354108
TCEB2,CENPC,0.0098700197413563,0.9930822800522554
STMN3,ZBED8,0.0098694004118442,0.994954098306772
KIF1A,RPTOR,0.0098690092563629,0.9586247801692578
AC096949.1,LYPLA1,0.0098688900470733,0.1912194799945546
LGALS1,THY1,0.0098686628043651,0.9162817276468058
THEM6,ACOT7,0.00986859947443,0.9936911102471137
ADAM10,NAXE,0.009868417866528,0.9709692518532084
ZDHHC8,RPLP2,0.0098683293908834,0.995346041516
CASQ1,RDH12,0.0098682437092065,0.0993275973455267
HPCAL1,RAB26,0.0098679605871438,0.9969657249410354
SMARCA4,MYBBP1A,0.0098678711801767,0.7081295562191031
BRSK2,MPHOSPH6,0.0098667265847325,0.997082051371294
SLC35A5,ESYT1,0.0098661156371235,0.8991587741925873
ATN1,CREB1,0.0098660541698336,0.9976997107857
HCFC1R1,BCAT2,0.0098656481131911,0.9264781505701076
SCAF1,DAPK3,0.0098651722073555,0.963182866083995
LDLRAD4,PDK1,0.0098650166764855,0.1254752564798695
CYC1,COX8A,0.0098649710416793,0.7490602739097328
PDLIM7,PLCD3,0.0098645202815532,0.9964980615704544
REEP2,ARL1,0.0098641207441687,0.9931969282040268
ERF,USP8,0.009863338433206,0.826095571124981
BRI3BP,BRCA1,0.0098632201552391,0.0282918942280499
PPP1R3B,EFNA1,0.0098630851134657,0.2634346014426901
TRH,RGS16,0.0098630813881754,0.1885058129665255
LRP3,DBNDD1,0.0098628513514995,0.951571157399014
PSD,PYGB,0.0098617235198616,0.9975470804027488
KRBA1,MST1,0.0098616862669587,0.9939040228381748
ARAP1,MFAP4,0.0098615605384111,0.9741746094585856
ESRRB,CASQ1,0.0098601235076785,0.4485198669378533
ATP6V1C1,COL2A1,0.0098596531897783,0.7339609872865044
COPS2,TMED5,0.009859649464488,0.8065195964324473
CTAGE8,CTAGE4,0.009859443642199,0.2516992799301075
MCRIP1,CD82,0.009859325364232,0.997226608468148
C9orf172,LRRN2,0.0098592257127165,0.9979864923140496
SLC2A3,SERPINE1,0.0098584275692701,0.2565702242814371
RAB11FIP3,GRK1,0.0098570715636014,0.9972305688580682
NIPBL,ROCK2,0.0098569700494408,0.555908158024965
PSMD12,PKN2,0.0098567754030227,0.773983701475039
ICAM1,IDH1,0.009856610558927,0.2343743849313395
TET2,SNAPC3,0.0098563246428966,0.2425411954228309
PPP2R1A,ZBTB10,0.0098560815677046,0.940987683838275
TMED7,DFFA,0.0098556280136108,0.9391252641684644
ZNF385A,PEX14,0.0098549732938408,0.9702381650587364
QTRT1,DLG1,0.0098549155518412,0.9656804191601752
SH3GLB2,SNX2,0.0098541472107172,0.9926073648599164
TLE2,GCC2,0.0098539208993315,0.9878155150769796
LRP3,SELM,0.0098534505814313,0.995097738590012
ARL14EP,COMMD2,0.0098532810807228,0.6975660008371994
RALGAPA1,SYNJ1,0.0098531665280461,0.8338853062657393
RAB3A,PPP4R3B,0.0098530398681759,0.9669113466314626
B2M,C1S,0.0098529104143381,0.3537650971789984
CAND1,MRPS30,0.0098528182134032,0.6234211336974561
TULP1,NTNG2,0.0098520563915371,0.660593447908556
C16orf58,RPLP2,0.0098516065627336,0.9943713804339498
PPDPF,RAD21,0.0098508140072226,0.9602981572074364
ZNF865,COL5A3,0.0098507879301905,0.9919782245057414
DGCR6L,GALT,0.0098507031798362,0.9649164869245722
LRP3,SYNCRIP,0.0098502971231937,0.99426762397955
DVL1,ZNF467,0.0098496153950691,0.9913865771519528
KLHL9,CEP135,0.0098496107384562,0.7518996898454293
IVNS1ABP,RMND5A,0.0098496070131659,0.9457330591350542
AK4,CEP152,0.0098491739481687,0.6506673510948707
FAM73B,YME1L1,0.0098487734794616,0.9959807563108714
BOP1,CXXC1,0.0098484875634312,0.9953250814460528
PDPN,AKAP12,0.0098482845351099,0.218575198988502
ZBTB47,PPP2R3C,0.0098481066524982,0.7463432232972388
CLPP,TMED2,0.009847997687757,0.9984127973436232
PHC2,RPL18A,0.0098472964018583,0.9916553016936946
GMFB,GUCY1A2,0.0098459748551249,0.932274473327216
MAPK8IP2,SCRT1,0.0098459646105766,0.8266391998957834
JAK2,RALGAPA1,0.0098458277061581,0.5117752747829022
ADIRF,ITSN2,0.0098456693813204,0.8740890724815342
ELFN1,COL5A3,0.0098456097766757,0.9790981875539916
PLXNB2,KRR1,0.0098456041887402,0.9922752359074644
GNB2,RASL10B,0.0098456023260951,0.9937540155292944
UNC45A,LEPROTL1,0.0098455948755145,0.9901828178200212
KMT2B,ZSWIM8,0.0098453154787421,0.6852917783779277
NARFL,SAP25,0.0098450798541307,0.984673176813632
GBP2,CD44,0.0098450677469372,0.0212334866226382
BAD,NAA50,0.009844534099102,0.9899446507548048
GABRG1,CARTPT,0.0098444782197475,0.3370827477543143
BCL6,IL1RL1,0.009844365529716,0.3711501205640815
GSK3B,RAD21,0.0098440209403634,0.9428979218060098
CUEDC1,SAMD11,0.0098439631983637,0.9708805365648224
PACSIN1,PTPRU,0.0098439306020736,0.5168044421262781
PURB,KIF3A,0.0098435021936893,0.8951360348903763
P3H3,GRK2,0.0098434975370764,0.7619427492013845
WASL,DENR,0.0098431538790464,0.8345961950369242
MYH7B,ENGASE,0.0098430598154664,0.7206994492225552
PEX16,RAB3GAP2,0.0098430253565311,0.9817678121411874
PLOD1,SCARB1,0.0098428968340158,0.71114704509281
SLC39A14,LDLRAD4,0.009842193685472,0.7441441686112603
NAA50,LMBR1,0.0098420837894082,0.7100827941556106
IMPG2,EYS,0.0098419990390539,0.0873574965974927
SLC2A1,HILPDA,0.0098418919369578,0.0776498462511947
NKIRAS1,COX11,0.009841083548963,0.9006486858166697
B4GALNT4,LMNA,0.0098403124138712,0.98010339048521
API5,AEBP2,0.0098396511748433,0.9691849188491944
CTDSP1,LZTS2,0.0098392162472009,0.9451900294117598
BSG,NR1H2,0.0098389629274606,0.6249313500216755
GPR137,DVL2,0.0098388968035578,0.9971475978402824
ABCB8,GTPBP6,0.0098384339362382,0.9853344221492852
AKAP9,PDE6A,0.0098383026197552,0.7268471761940088
GAPDH,HSD17B14,0.0098382038995623,0.7079010325130736
PLEC,SCNN1D,0.009837950579822,0.720701607205301
LTN1,SAP25,0.0098375556990504,0.9976944929292594
PRDX5,NDUFA7,0.00983751937747,0.076762211570414
MAP3K10,MMGT1,0.0098375165835022,0.9943016949817968
SEPT9,IRF7,0.0098372669890522,0.9532201817177705
GPR137,SMPD3,0.0098366225138306,0.9773269885716152
PACS2,NCDN,0.0098364949226379,0.9779653817246068
SPTBN5,PEX14,0.0098363505676388,0.9908195063809686
ANAPC11,EMD,0.0098361326381564,0.9851192068964182
C1QC,CD74,0.0098361084237694,0.0491577584836184
PPARD,LTBP4,0.0098339933902025,0.9976686892451972
FHDC1,CHRNE,0.009833320043981,0.195447674801849
B4GALNT4,ORMDL1,0.0098330993205308,0.9805068165486344
ZBTB44,SIRT1,0.0098330229520797,0.2154501083820957
SHPRH,TRIP11,0.0098327342420816,0.5485993728827843
CERS1,PLTP,0.0098326560109853,0.9494789114549764
EGR3,CKS2,0.0098325284197926,0.1917339182470778
PC,TPPP3,0.0098325032740831,0.964775080039746
TNS2,ABR,0.0098324557766318,0.9915765016778508
LRCH4,SSPO,0.0098322685807943,0.9988605850893456
KCNH2,POLR2K,0.0098317405208945,0.9779574162154896
PPFIA3,TKT,0.0098316632211208,0.9746188491464052
IGFBP2,TMEM176A,0.0098314890637993,0.7617150521891387
MAP1LC3A,HR,0.009831222705543,0.978839213814968
PLXND1,SHMT2,0.0098310690373182,0.8971991493461658
RPL36,LRRC75B,0.0098307691514492,0.991603566140084
TSC2,MKLN1,0.0098305623978376,0.9982104603076593
CHPF,RPL18A,0.0098305540159344,0.98438014831463
NIPBL,ASH1L,0.0098305037245154,0.3405585548757388
SYT7,RASGRF1,0.0098304310813546,0.2647648304610427
TMF1,ZNF770,0.0098304003477096,0.1580087500762318
SSNA1,FXYD1,0.0098302485421299,0.9992175286619512
NUBP2,MIB2,0.0098300678655505,0.2718588108821387
BCL6,GBP2,0.0098300380632281,0.6675226968030412
RABEP2,PSMD12,0.0098299086093902,0.9954667669738592
MRPL3,SCFD1,0.0098297419026494,0.6765053521933563
MTDH,CBLL1,0.0098296348005533,0.9965663189221986
ROCK1,ZFP91,0.0098294904455542,0.7825865890022787
PRRC2A,METRN,0.0098294476047158,0.997442084110368
WAC,NIPBL,0.0098284417763352,0.6957296343565379
OLR1,RGS1,0.0098284035921096,0.3193132641633434
TRMT2A,TELO2,0.0098281363025307,0.9348349369960588
LRCH4,BEGAIN,0.0098273009061813,0.9842560696441806
PLEKHG3,PIM1,0.0098269116133451,0.4385045371967393
MAP1LC3A,EFCAB14,0.0098260641098022,0.9929372541115302
EIF4G2,IPO7,0.0098258266225457,0.6109231708056868
TMEM265,DVL2,0.0098257958889007,0.965028019528682
WDTC1,ANKRD53,0.0098243504762649,0.9168606692364518
DDX20,CNOT11,0.0098243029788136,0.9347805689439576
HRAS,ATP6V1F,0.0098242573440074,0.2814083942768517
SSNA1,KRR1,0.0098242340609431,0.6950722683413572
HCFC1,ENGASE,0.0098241977393627,0.9964810971911224
SLC25A6,NUDCD3,0.0098241195082664,0.9839462004826884
ASPSCR1,QSER1,0.0098232515156269,0.993418335176476
USP12,TMED8,0.00982307177037,0.5962187835188226
UBA3,PLS1,0.009822997264564,0.8468737580407497
TMF1,BMPR2,0.0098226685076951,0.2676751848167937
LYPLA2,TUBG2,0.0098226200789213,0.9941203339889372
MEGF6,SMOX,0.0098220221698284,0.7251189870604237
USP34,SNAPC3,0.0098219197243452,0.3650935088656201
CAPN10,ACAA1,0.0098213590681552,0.9980597133653802
MSI1,PAQR4,0.009820569306612,0.4236750899492917
APC2,C1orf159,0.0098203653469681,0.9810044976183564
PIP5K1C,TBC1D10A,0.0098195550963282,0.2578719543808446
ELL2,CHRND,0.0098193371668457,0.1324598723829198
CARM1,CHD5,0.0098191983997821,0.98826353615266
ABR,ATG5,0.0098188100382685,0.986411794957243
STAM2,DERL1,0.0098179560154676,0.8420822525185269
RPS8,RPLP2,0.0098178647458553,0.0838426575959614
HIP1R,EIF2S1,0.0098175108432769,0.9512462875390348
FBXW5,FBXO31,0.0098172286525368,0.9972743632674872
GNA11,PSKH1,0.0098168505355715,0.2535565382335608
RGS1,ANXA1,0.0098165618255734,0.0201473343010944
CLUH,IGSF9,0.0098164966329932,0.9883596751278626
PPP1R3B,DDB2,0.0098164705559611,0.0204203535239583
RPL10,RPL13,0.0098162740468978,0.4167689043604666
CRBN,KLHL9,0.0098158959299325,0.8714085739422811
ATN1,EMC2,0.0098144197836518,0.9710283190202552
FAM234A,RAB3IL1,0.0098143322393298,0.9858826002703038
SBF1,TDG,0.0098142502829432,0.998642148896542
AIFM3,PDS5A,0.0098142186179757,0.983470706975824
RPS28,DRAP1,0.0098139774054288,0.6100926465155676
ADAM9,CADM2,0.009813911281526,0.3165956524147842
LAPTM5,LYZ,0.0098136803135275,0.5450504525777079
LZTR1,RRAD,0.0098135089501738,0.9980341807534362
RPL35,PAK2,0.0098134716972708,0.9937884213188076
NECAB3,NDOR1,0.0098133198916912,0.9460820586229656
ADGRL1,ATP13A1,0.0098128207027912,0.8605045916847587
MAST1,SEC63,0.0098121464252471,0.9812843122023798
ZNF354C,ZNF721,0.0098119024187326,0.3078460521568981
U2AF2,ODF2L,0.0098117897287011,0.961503649952872
RAB10,SLMAP,0.0098117096349596,0.9327721147317396
RUSC2,STAM2,0.0098115894943475,0.9988094196154488
VSTM2L,KCNQ2,0.0098103480413556,0.7017303397813804
IPO7,SKIV2L2,0.0098099410533905,0.7953414833853518
ALDOA,PDCD2,0.0098099336028099,0.9798767163210668
NAV2,GBP2,0.0098098637536168,0.8423953304267767
C19orf53,GAPDH,0.0098091252148151,0.9912840063701024
CLCN7,RTN4RL1,0.0098090963438153,0.9936629402795928
VTA1,HACD2,0.0098090013489127,0.9095884433299442
SENP6,MAMDC4,0.0098087983205914,0.3541435663993386
TNS2,LZTS2,0.0098087508231401,0.9536678211757592
PLXNB2,PLEKHG5,0.0098078977316617,0.2509838320114855
COX4I1,PSAP,0.0098078148439526,0.9884189803026224
CUL5,EIF2S1,0.009807757101953,0.9820935356815732
NDUFB7,NBEAL2,0.0098071349784731,0.9836076427743816
NACAD,SUCO,0.0098067494109272,0.9996075421689152
BIN3,HSD17B14,0.009806441143155,0.91275454957735
NCOA3,TRAPPC8,0.0098058208823204,0.6510171143439553
ARVCF,IFT88,0.0098057966679334,0.9969866784102288
SNX2,EPC2,0.009805766865611,0.8323389814208205
MEGF6,IPO5,0.0098055554553866,0.8258636419918312
BAHCC1,WDR34,0.0098055126145482,0.9955461666879112
PTPRN,GFM2,0.0098053459078073,0.991854841447568
PLOD2,GNA13,0.0098053384572267,0.6265254731772506
BOP1,RAD21,0.0098041454330086,0.9758861693053552
WAC,CCNA2,0.0098039573058485,0.7814842629933957
HS6ST1,NRTN,0.0098034609109163,0.8105401789283099
RASA4,UPK3BL,0.0098033305257558,0.6616539723797569
ZBTB48,LMBR1,0.0098032550886273,0.996170974117993
ATP11B,GPATCH11,0.0098027773201465,0.5919828324070241
SCRT1,LY6E,0.0098018636927008,0.9487997161404615
VPS50,MRPL3,0.0098018143326044,0.9406151310248724
USP33,GUF1,0.0098016932606697,0.8937925230504811
TAF6,RPAP3,0.009801304899156,0.9785683405527696
SNX10,ARRDC3,0.0098012676462531,0.4291856809120935
NR1H2,NME1-NME2,0.0098011782392859,0.9745539316566356
PHPT1,JUP,0.0098010944202542,0.9958080599975412
FBXW5,KRR1,0.009801035746932,0.9990181826114832
ADGRB1,PNMA6A,0.0098010152578353,0.9695631718106382
ZNF598,CARMIL3,0.0098009193316102,0.9923279475678908
ZYX,PIEZO1,0.0098008457571268,0.3686262048653914
PPP2R5E,KAT2B,0.0098006529733538,0.8044613811165128
RFNG,ZNF692,0.0098006147891283,0.960560008341374
SORBS3,RRBP1,0.0097998650744557,0.5171565705425635
RANBP6,SLC5A3,0.0097991311922669,0.6412162406798411
SYNM,C4A,0.0097990334033966,0.499545574159456
RASA1,STAM2,0.0097987884655594,0.9187447788866334
SLC27A1,SSPO,0.0097976950928568,0.9974540978457944
NDUFS8,RSF1,0.009797622449696,0.9972861835861608
CCND1,SFRP2,0.0097967078909277,0.4192482209231954
FKBP8,UNC5A,0.009796617552638,0.9814137339313914
ATP6V0D1,COL4A3BP,0.0097963688895106,0.992787925491728
ARC,MCAM,0.0097962180152535,0.3604670743873565
IRF3,UNC13D,0.0097960699349641,0.1963162133940516
TOMM40,HCFC1R1,0.0097955847159028,0.9916708219026118
PACS2,CDH23,0.0097955390810966,0.9988816757942278
TTYH3,AGRN,0.0097954347729682,0.8244769626857814
PTOV1,NPDC1,0.0097954161465168,0.8710330174396043
TCEA2,TUBG2,0.0097950436174869,0.9952300770202368
RUSC2,SEPT5,0.0097949430346488,0.5571782063248638
OLFM2,MVP,0.0097948992624878,0.201801949928922
ERBB2,FBXO33,0.0097946664318442,0.9526694924314558
GGA1,VTA1,0.0097941318526864,0.9946967243800524
PXN,ULK1,0.0097940135747194,0.2735522342983227
ACAA1,ZNF138,0.0097938682883977,0.9451905179359874
ANKRD13D,LGALS1,0.0097938273102045,0.9899708447560236
AHCTF1,ZCCHC6,0.0097934091463685,0.6561452773519131
PRR36,JAG2,0.0097933178767561,0.9630523027826252
TECR,ASIC4,0.0097932964563369,0.9662106859873096
GRN,ZNF507,0.0097924545407295,0.9989173510031124
PMM1,TKT,0.0097922561690211,0.9903231612802031
CDC7,NAMPT,0.0097922440618276,0.0968705831254853
KMT5B,RPF1,0.0097910296171903,0.9192464359784944
STMN3,SUZ12,0.009790631942451,0.9944506023352016
GUK1,ALDOA,0.0097905313596129,0.888454057971888
CDC34,ROM1,0.0097903050482273,0.9834903836428772
FAM102A,USO1,0.0097901821136474,0.9797770956690716
VEGFA,DDIT4,0.0097900163382291,0.2527144808398333
STRN4,TRAF7,0.0097895925864577,0.0588433736024483
OLFM2,SLC16A3,0.0097894836217165,0.5246081062030058
GAMT,RAB3GAP2,0.0097885597497224,0.997833411181298
C4orf47,GRIK3,0.0097884088754653,0.7850509457209428
OBSL1,ELP2,0.009788304567337,0.9977181949503048
LRRC4B,CHRNA2,0.0097882384434342,0.9707847188164164
KRBA1,AC007325.4,0.009788230061531,0.997353051006722
DBP,PKN2,0.0097874831408262,0.920513492568308
BSG,SUCLA2,0.0097873173654079,0.9968660607708024
GNG3,SCN4B,0.0097871627658605,0.5730284881659038
PNMAL2,GRIN1,0.0097871087491512,0.6021313619700872
RPL35,MAP3K10,0.0097867352887988,0.7993501335324248
TIMM17B,RBP3,0.0097861923277378,0.9808673864189752
LZTS2,OLFM2,0.0097861774265766,0.3389009657456628
PSD,CCS,0.0097860805690288,0.9934221168906548
RPTOR,RAB5A,0.0097860777750611,0.994637845032313
COL18A1,C18orf25,0.0097860293462872,0.9750910043802276
GNB2,GRIN2C,0.0097854202613234,0.9606983593735704
NRXN2,UNC5A,0.0097852749750018,0.8573904058456153
RBM10,EIF3G,0.0097850123420357,0.9753235682263264
MMGT1,PDE12,0.0097849881276488,0.9117809556665508
VAX2,ACHE,0.0097849704325199,0.997470641551154
GNB2,RANBP2,0.0097849192097783,0.9896519663726102
GADD45B,CDKN1A,0.0097848828881978,0.3657559233331006
MYBBP1A,WAC,0.0097842682152986,0.724865054991994
ASPSCR1,OSBPL1A,0.0097842654213309,0.9939337600535446
CDK18,COL27A1,0.0097841834649443,0.3914743497769321
ATF3,EGR2,0.0097835520282387,0.2811319757613292
INF2,C15orf39,0.0097830798476934,0.9954641748956206
GRK6,ARHGEF18,0.0097822900861501,0.9879590390980948
AES,MAMDC4,0.0097822761163115,0.9991571733043948
SLC30A6,SECISBP2L,0.0097821271046996,0.3399575475975454
DPP7,UBE2J1,0.0097821205854415,0.9963665246011398
ACTB,ATOH8,0.0097820349037647,0.2784560052592758
HELZ,UBXN7,0.0097818272188305,0.134340620227387
ARHGDIA,SAMD14,0.0097813867032527,0.9485844265040504
PDZD4,PAK4,0.0097812907770276,0.8164725483486053
AKAP9,SYDE2,0.0097811054438352,0.2702536601819393
ZNF354B,ZNF662,0.0097809191793203,0.8678662485962382
RELL2,SLC29A4,0.0097807589918375,0.9458297254340244
SPTBN4,VWA7,0.0097807170823216,0.9948116320404118
LCA5,HIPK1,0.0097806006669998,0.7002075538499788
SPSB3,USP25,0.0097803566604852,0.9892940751132466
ARHGDIA,AC007325.4,0.0097803147509694,0.9707595174768548
IDH3G,C10orf88,0.0097801657393574,0.9956149492279456
CASKIN2,KIFC2,0.0097801554948091,0.9971666133172497
BAHCC1,NOTCH1,0.0097800334915518,0.9944557753180616
PIN1,RNF126,0.0097798835486173,0.6678666802954193
NAA50,GOLT1B,0.0097792521119117,0.5238213545386359
NUMA1,PGAM2,0.0097788656130433,0.988805222363651
RASSF7,CNOT7,0.0097785536199808,0.995810156656788
LRCH4,PKD1,0.0097784763202071,0.914048895386162
PURB,TMEM245,0.0097784493118524,0.6605767887582548
TNFRSF1B,STAB1,0.0097781401127576,0.580944311020211
SYNPO,NXPH4,0.0097778849303722,0.7692416878946585
AGAP3,PNPLA2,0.0097772357985377,0.9625549565238242
UBTD1,PEX14,0.0097770793363451,0.9201211490330766
MMP14,COL27A1,0.0097769908607006,0.2836414359296323
NPEPPS,ATRX,0.0097767915576696,0.7285650279171801
SGTB,KCMF1,0.0097765903919935,0.4734567572716209
KATNAL1,WDFY1,0.0097762485966086,0.9238621655313298
CARM1,ERP44,0.0097759589552879,0.9855701500965288
FLNA,IGFBP2,0.0097756860777735,0.9792228076245688
TMEM167A,ARHGAP5,0.0097755901515483,0.4396482616901356
FAM162A,NAMPT,0.0097755752503871,0.0136696689172601
RAP1GAP,CACNA1I,0.0097755538299679,0.2031924702488362
CHMP1A,LTBP3,0.0097754681482911,0.9949317210652496
EEF1D,FLNC,0.0097754560410976,0.970397128018927
OSMR,HP,0.0097752651199698,0.8145565232010235
STK11,PSMD12,0.0097751524299383,0.9944642010472164
UBA6,TTC37,0.0097751449793577,0.7711728052935444
HLA-DPA1,HLA-DMB,0.0097751133143901,0.3386444894525032
RAB3A,FOXP4,0.0097744958475232,0.7763802573530931
USF2,NOTCH1,0.0097741950303316,0.9900009068582746
OSMR,BCL6,0.0097738914191722,0.6807433907408632
HILPDA,ARRDC3,0.0097737098112702,0.1249211936990696
ZFP36,SRF,0.0097735030576586,0.4855561030785567
ZNF654,HELZ,0.0097730904817581,0.862702409310727
CIC,ARHGEF16,0.0097725465893745,0.9899069144424292
MAFK,ADRA2C,0.0097721936181187,0.9054877496057888
SLC6A8,LZTS2,0.0097721330821514,0.8574479150759943
MPP5,CCNA2,0.0097720250487327,0.1477006529091115
CCDC85C,KIF21B,0.009771971963346,0.2873899840604295
